Year,m,d,Time,Time zone,Cloud amount (1/8),Precipitation amount (mm),Precipitation intensity (mm/h),Air temperature (degC)
2016,9,16,04:10,UTC,0,,0,8.7
2016,9,16,04:20,UTC,0,,0,8.8
2016,9,16,04:30,UTC,0,,0,8.9
2016,9,16,04:40,UTC,0,,0,8.8
2016,9,16,04:50,UTC,1,,0,8.9
2016,9,16,05:00,UTC,1,0,0,9
2016,9,16,05:10,UTC,0,,0,9.1
2016,9,16,05:20,UTC,0,,0,9.1
2016,9,16,05:30,UTC,0,,0,9.4
2016,9,16,05:40,UTC,0,,0,9.5
2016,9,16,05:50,UTC,0,,0,9.7
2016,9,16,06:00,UTC,0,0,0,9.9
2016,9,16,06:10,UTC,0,,0,10.3
2016,9,16,06:20,UTC,0,,0,10.5
2016,9,16,06:30,UTC,0,,0,10.8
2016,9,16,06:40,UTC,0,,0,11.3
2016,9,16,06:50,UTC,0,,0,11.5
2016,9,16,07:00,UTC,1,0,0,11.6
2016,9,16,07:10,UTC,1,,0,12.1
2016,9,16,07:20,UTC,1,,0,12.2
2016,9,16,07:30,UTC,1,,0,12.5
2016,9,16,07:40,UTC,0,,0,12.8
2016,9,16,07:50,UTC,0,,0,13.1
2016,9,16,08:00,UTC,0,0,0,13.4
2016,9,16,08:10,UTC,0,,0,13.4
2016,9,16,08:20,UTC,0,,0,13.5
2016,9,16,08:30,UTC,0,,0,13.7
2016,9,16,08:40,UTC,0,,0,14
2016,9,16,08:50,UTC,0,,0,14.2
2016,9,16,09:00,UTC,0,0,0,14.3
2016,9,16,09:10,UTC,0,,0,14.4
2016,9,16,09:20,UTC,0,,0,14.3
2016,9,16,09:30,UTC,1,,0,14.5
2016,9,16,09:40,UTC,1,,0,14.8
2016,9,16,09:50,UTC,1,,0,14.6
2016,9,16,10:00,UTC,1,0,0,14.6
2016,9,16,10:10,UTC,1,,0,14.9
2016,9,16,10:20,UTC,3,,0,15.3
2016,9,16,10:30,UTC,3,,0,15.2
2016,9,16,10:40,UTC,5,,0,14.3
2016,9,16,10:50,UTC,5,,0,14
2016,9,16,11:00,UTC,3,0,0,14.6
2016,9,16,11:10,UTC,1,,0,15.2
2016,9,16,11:20,UTC,1,,0,15
2016,9,16,11:30,UTC,5,,0,14.7
2016,9,16,11:40,UTC,5,,0,14
2016,9,16,11:50,UTC,5,,0,15
2016,9,16,12:00,UTC,5,0,0,15.1
2016,9,16,12:10,UTC,5,,0,14.2
2016,9,16,12:20,UTC,7,,0,14.1
2016,9,16,12:30,UTC,7,,0,14.4
2016,9,16,12:40,UTC,8,,0,14.3
2016,9,16,12:50,UTC,8,,0,14.1
2016,9,16,13:00,UTC,8,0,0,14
2016,9,16,13:10,UTC,8,,0,14
2016,9,16,13:20,UTC,7,,0,14
2016,9,16,13:30,UTC,8,,0,14.1
2016,9,16,13:40,UTC,8,,0,14
2016,9,16,13:50,UTC,8,,0,13.8
2016,9,16,14:00,UTC,8,0,0,13.7
2016,9,16,14:10,UTC,8,,0,13.7
2016,9,16,14:20,UTC,7,,0,13.7
2016,9,16,14:30,UTC,7,,0,13.4
2016,9,16,14:40,UTC,7,,0,13.3
2016,9,16,14:50,UTC,8,,0,13.3
2016,9,16,15:00,UTC,8,0,0,13.3
2016,9,16,15:10,UTC,8,,0,13.2
2016,9,16,15:20,UTC,7,,0,13.1
2016,9,16,15:30,UTC,8,,0,13.2
2016,9,16,15:40,UTC,8,,0,13.1
2016,9,16,15:50,UTC,8,,0,13
2016,9,16,16:00,UTC,8,0,0,12.8
2016,9,16,16:10,UTC,8,,0,12.7
2016,9,16,16:20,UTC,7,,0,12.6
2016,9,16,16:30,UTC,8,,0,12.5
2016,9,16,16:40,UTC,8,,0,12.5
2016,9,16,16:50,UTC,8,,0,12.4
2016,9,16,17:00,UTC,8,0,0,12.3
2016,9,16,17:10,UTC,8,,0,12.2
2016,9,16,17:20,UTC,7,,0,12.1
2016,9,16,17:30,UTC,8,,0,12.1
2016,9,16,17:40,UTC,8,,0,12
2016,9,16,17:50,UTC,8,,0,12
2016,9,16,18:00,UTC,8,0,0,11.9
2016,9,16,18:10,UTC,8,,0,11.8
2016,9,16,18:20,UTC,7,,0,11.8
2016,9,16,18:30,UTC,8,,0,11.8
2016,9,16,18:40,UTC,8,,0,11.7
2016,9,16,18:50,UTC,8,,0,11.6
2016,9,16,19:00,UTC,8,0,0,11.6
2016,9,16,19:10,UTC,8,,0,11.5
2016,9,16,19:20,UTC,7,,0,11.4
2016,9,16,19:30,UTC,8,,0,11.3
2016,9,16,19:40,UTC,8,,0,11.2
2016,9,16,19:50,UTC,8,,0,11.2
2016,9,16,20:00,UTC,8,0,0,11.2
2016,9,16,20:10,UTC,8,,0,11.2
2016,9,16,20:20,UTC,7,,0,11.2
2016,9,16,20:30,UTC,8,,0,11.1
2016,9,16,20:40,UTC,8,,0,11
2016,9,16,20:50,UTC,8,,0,11
2016,9,16,21:00,UTC,8,0,0,10.9
2016,9,16,21:10,UTC,8,,0,10.9
2016,9,16,21:20,UTC,7,,0,10.7
2016,9,16,21:30,UTC,8,,0,10.7
2016,9,16,21:40,UTC,8,,0,10.7
2016,9,16,21:50,UTC,8,,0,10.7
2016,9,16,22:00,UTC,8,0,0,10.6
2016,9,16,22:10,UTC,8,,0,10.5
2016,9,16,22:20,UTC,7,,0,10.5
2016,9,16,22:30,UTC,7,,0,10.4
2016,9,16,22:40,UTC,8,,0,10.5
2016,9,16,22:50,UTC,8,,0,10.4
2016,9,16,23:00,UTC,5,0,0,10.1
2016,9,16,23:10,UTC,3,,0,9.9
2016,9,16,23:20,UTC,5,,0,9.7
2016,9,16,23:30,UTC,5,,0,9.5
2016,9,16,23:40,UTC,7,,0,9.4
2016,9,16,23:50,UTC,7,,0,9.6
2016,9,17,00:00,UTC,7,0,0,9.7
2016,9,17,00:10,UTC,8,,0,9.7
2016,9,17,00:20,UTC,7,,0,9.7
2016,9,17,00:30,UTC,7,,0,9.8
2016,9,17,00:40,UTC,8,,0,9.8
2016,9,17,00:50,UTC,8,,0,9.7
2016,9,17,01:00,UTC,8,0,0,9.8
2016,9,17,01:10,UTC,8,,0,9.8
2016,9,17,01:20,UTC,7,,0,9.8
2016,9,17,01:30,UTC,7,,0,9.9
2016,9,17,01:40,UTC,7,,0,9.8
2016,9,17,01:50,UTC,8,,0,9.8
2016,9,17,02:00,UTC,8,0,0,9.8
2016,9,17,02:10,UTC,8,,0,9.8
2016,9,17,02:20,UTC,7,,0,9.8
2016,9,17,02:30,UTC,7,,0,9.9
2016,9,17,02:40,UTC,8,,0,9.8
2016,9,17,02:50,UTC,8,,0,9.8
2016,9,17,03:00,UTC,8,0,0,9.7
2016,9,17,03:10,UTC,8,,0,9.8
2016,9,17,03:20,UTC,7,,0,9.8
2016,9,17,03:30,UTC,7,,0,9.8
2016,9,17,03:40,UTC,8,,0,9.9
2016,9,17,03:50,UTC,8,,0,9.8
2016,9,17,04:00,UTC,8,0,0,9.8
2016,9,17,04:10,UTC,8,,0,9.8
2016,9,17,04:20,UTC,7,,0,9.9
2016,9,17,04:30,UTC,7,,0,9.8
2016,9,17,04:40,UTC,8,,0,9.9
2016,9,17,04:50,UTC,8,,0,10
2016,9,17,05:00,UTC,8,0,0,10
2016,9,17,05:10,UTC,8,,0,10
2016,9,17,05:20,UTC,7,,0,10.1
2016,9,17,05:30,UTC,7,,0,10.2
2016,9,17,05:40,UTC,8,,0,10.3
2016,9,17,05:50,UTC,8,,0,10.3
2016,9,17,06:00,UTC,8,0,0,10.3
2016,9,17,06:10,UTC,8,,0,10.4
2016,9,17,06:20,UTC,7,,0,10.4
2016,9,17,06:30,UTC,7,,0,10.6
2016,9,17,06:40,UTC,8,,0,10.6
2016,9,17,06:50,UTC,8,,0,10.7
2016,9,17,07:00,UTC,8,0,0,10.9
2016,9,17,07:10,UTC,8,,0,11.1
2016,9,17,07:20,UTC,7,,0,11.2
2016,9,17,07:30,UTC,7,,0,11.4
2016,9,17,07:40,UTC,7,,0,11.6
2016,9,17,07:50,UTC,8,,0,12
2016,9,17,08:00,UTC,8,0,0,12.1
2016,9,17,08:10,UTC,8,,0,12.4
2016,9,17,08:20,UTC,8,,0,12.6
2016,9,17,08:30,UTC,7,,0,12.9
2016,9,17,08:40,UTC,8,,0,13.3
2016,9,17,08:50,UTC,8,,0,13.3
2016,9,17,09:00,UTC,8,0,0,13.2
2016,9,17,09:10,UTC,8,,0,13.4
2016,9,17,09:20,UTC,8,,0,13.5
2016,9,17,09:30,UTC,7,,0,13.4
2016,9,17,09:40,UTC,7,,0,13.6
2016,9,17,09:50,UTC,7,,0,13.4
2016,9,17,10:00,UTC,7,0,0,13.5
2016,9,17,10:10,UTC,7,,0,13.3
2016,9,17,10:20,UTC,8,,0,13.2
2016,9,17,10:30,UTC,7,,0,12.9
2016,9,17,10:40,UTC,7,,0,12.9
2016,9,17,10:50,UTC,8,,0,12.9
2016,9,17,11:00,UTC,7,0,0,13
2016,9,17,11:10,UTC,7,,0,13.3
2016,9,17,11:20,UTC,8,,0,13.7
2016,9,17,11:30,UTC,7,,0,13.4
2016,9,17,11:40,UTC,8,,0,13.2
2016,9,17,11:50,UTC,8,,0,12.9
2016,9,17,12:00,UTC,8,0,0,13
2016,9,17,12:10,UTC,7,,0,13
2016,9,17,12:20,UTC,7,,0,13
2016,9,17,12:30,UTC,7,,0,13
2016,9,17,12:40,UTC,7,,0,13
2016,9,17,12:50,UTC,8,,0,12.9
2016,9,17,13:00,UTC,7,0,0,12.7
2016,9,17,13:10,UTC,8,,0,12.5
2016,9,17,13:20,UTC,8,,0,12.5
2016,9,17,13:30,UTC,7,,0,12.4
2016,9,17,13:40,UTC,8,,0,12.4
2016,9,17,13:50,UTC,8,,0,12.5
2016,9,17,14:00,UTC,8,0,0,12.5
2016,9,17,14:10,UTC,8,,0,12.4
2016,9,17,14:20,UTC,8,,0,12.5
2016,9,17,14:30,UTC,7,,0,12.4
2016,9,17,14:40,UTC,8,,0,12.5
2016,9,17,14:50,UTC,8,,0,12.5
2016,9,17,15:00,UTC,8,0,0,12.4
2016,9,17,15:10,UTC,8,,0,12.3
2016,9,17,15:20,UTC,8,,0,12.1
2016,9,17,15:30,UTC,7,,0,12.1
2016,9,17,15:40,UTC,8,,0,12.1
2016,9,17,15:50,UTC,8,,0,12
2016,9,17,16:00,UTC,8,0,0,12
2016,9,17,16:10,UTC,8,,0,11.8
2016,9,17,16:20,UTC,8,,0,11.8
2016,9,17,16:30,UTC,7,,0,11.7
2016,9,17,16:40,UTC,8,,0,11.6
2016,9,17,16:50,UTC,8,,0,11.6
2016,9,17,17:00,UTC,7,0,0,11.5
2016,9,17,17:10,UTC,7,,0,11.3
2016,9,17,17:20,UTC,7,,0,11.2
2016,9,17,17:30,UTC,7,,0,11.3
2016,9,17,17:40,UTC,8,,0,11.2
2016,9,17,17:50,UTC,8,,0,11.2
2016,9,17,18:00,UTC,8,0,0,11.3
2016,9,17,18:10,UTC,7,,0,11.1
2016,9,17,18:20,UTC,7,,0,11.1
2016,9,17,18:30,UTC,7,,0,11.1
2016,9,17,18:40,UTC,7,,0,11.1
2016,9,17,18:50,UTC,8,,0,11
2016,9,17,19:00,UTC,8,0,0,11.1
2016,9,17,19:10,UTC,8,,0,11.1
2016,9,17,19:20,UTC,8,,0,11
2016,9,17,19:30,UTC,7,,0,11
2016,9,17,19:40,UTC,7,,0,11
2016,9,17,19:50,UTC,8,,0,10.9
2016,9,17,20:00,UTC,8,0,0,10.8
2016,9,17,20:10,UTC,8,,0,10.8
2016,9,17,20:20,UTC,8,,0,10.7
2016,9,17,20:30,UTC,7,,0,10.7
2016,9,17,20:40,UTC,7,,0,10.7
2016,9,17,20:50,UTC,7,,0,10.2
2016,9,17,21:00,UTC,7,0,0,10
2016,9,17,21:10,UTC,7,,0,9.9
2016,9,17,21:20,UTC,7,,0,10
2016,9,17,21:30,UTC,7,,0,10
2016,9,17,21:40,UTC,7,,0,10.1
2016,9,17,21:50,UTC,8,,0,10.1
2016,9,17,22:00,UTC,8,0,0,10.1
2016,9,17,22:10,UTC,8,,0,10
2016,9,17,22:20,UTC,8,,0,10
2016,9,17,22:30,UTC,7,,0,9.9
2016,9,17,22:40,UTC,7,,0,10.1
2016,9,17,22:50,UTC,8,,0,10.1
2016,9,17,23:00,UTC,7,0,0,10
2016,9,17,23:10,UTC,8,,0,10
2016,9,17,23:20,UTC,8,,0,9.9
2016,9,17,23:30,UTC,7,,0,9.9
2016,9,17,23:40,UTC,7,,0,9.9
2016,9,17,23:50,UTC,8,,0,9.9
2016,9,18,00:00,UTC,8,0,0,10
2016,9,18,00:10,UTC,8,,0,9.9
2016,9,18,00:20,UTC,8,,0,9.8
2016,9,18,00:30,UTC,7,,0,9.8
2016,9,18,00:40,UTC,7,,0,9.7
2016,9,18,00:50,UTC,8,,0,9.7
2016,9,18,01:00,UTC,8,0,0,9.8
2016,9,18,01:10,UTC,8,,0,9.8
2016,9,18,01:20,UTC,8,,0,9.7
2016,9,18,01:30,UTC,7,,0,9.6
2016,9,18,01:40,UTC,7,,0,9.5
2016,9,18,01:50,UTC,7,,0,9.5
2016,9,18,02:00,UTC,7,0,0,9.4
2016,9,18,02:10,UTC,7,,0,9.3
2016,9,18,02:20,UTC,7,,0,9.2
2016,9,18,02:30,UTC,5,,0,8.9
2016,9,18,02:40,UTC,1,,0,8.6
2016,9,18,02:50,UTC,1,,0,8.4
2016,9,18,03:00,UTC,0,0,0,8.3
2016,9,18,03:10,UTC,0,,0,8.1
2016,9,18,03:20,UTC,0,,0,7.9
2016,9,18,03:30,UTC,0,,0,7.7
2016,9,18,03:40,UTC,0,,0,7.6
2016,9,18,03:50,UTC,0,,0,7.4
2016,9,18,04:00,UTC,0,0,0,7.3
2016,9,18,04:10,UTC,1,,0,7.1
2016,9,18,04:20,UTC,3,,0,7.4
2016,9,18,04:30,UTC,5,,0,7.7
2016,9,18,04:40,UTC,7,,0,8.1
2016,9,18,04:50,UTC,7,,0,8.2
2016,9,18,05:00,UTC,7,0,0,8.4
2016,9,18,05:10,UTC,5,,0,8.4
2016,9,18,05:20,UTC,5,,0,8.6
2016,9,18,05:30,UTC,1,,0,8.5
2016,9,18,05:40,UTC,3,,0,8.6
2016,9,18,05:50,UTC,3,,0,8.7
2016,9,18,06:00,UTC,5,0,0,9.6
2016,9,18,06:10,UTC,1,,0,9.5
2016,9,18,06:20,UTC,1,,0,10.1
2016,9,18,06:30,UTC,1,,0,10.5
2016,9,18,06:40,UTC,3,,0,10.6
2016,9,18,06:50,UTC,5,,0,10.7
2016,9,18,07:00,UTC,7,0,0,10.6
2016,9,18,07:10,UTC,7,,0,10.9
2016,9,18,07:20,UTC,7,,0,10.9
2016,9,18,07:30,UTC,7,,0,11.2
2016,9,18,07:40,UTC,5,,0,11.5
2016,9,18,07:50,UTC,3,,0,11.6
2016,9,18,08:00,UTC,1,0,0,11.9
2016,9,18,08:10,UTC,1,,0,12.2
2016,9,18,08:20,UTC,0,,0,12.6
2016,9,18,08:30,UTC,0,,0,12.7
2016,9,18,08:40,UTC,0,,0,13
2016,9,18,08:50,UTC,0,,0,13.3
2016,9,18,09:00,UTC,0,0,0,13.3
2016,9,18,09:10,UTC,0,,0,13.7
2016,9,18,09:20,UTC,0,,0,14.1
2016,9,18,09:30,UTC,1,,0,14.1
2016,9,18,09:40,UTC,1,,0,13.8
2016,9,18,09:50,UTC,1,,0,14.6
2016,9,18,10:00,UTC,1,0,0,13.6
2016,9,18,10:10,UTC,1,,0,14
2016,9,18,10:20,UTC,3,,0,14.7
2016,9,18,10:30,UTC,3,,0,14.1
2016,9,18,10:40,UTC,3,,0,14
2016,9,18,10:50,UTC,3,,0,14.4
2016,9,18,11:00,UTC,3,0,0,14.4
2016,9,18,11:10,UTC,5,,0,14.5
2016,9,18,11:20,UTC,3,,0,14.9
2016,9,18,11:30,UTC,5,,0,15.3
2016,9,18,11:40,UTC,5,,0,15.3
2016,9,18,11:50,UTC,7,,0,15
2016,9,18,12:00,UTC,3,0,0,14.2
2016,9,18,12:10,UTC,3,,0,14.4
2016,9,18,12:20,UTC,1,,0,14
2016,9,18,12:30,UTC,3,,0,14.6
2016,9,18,12:40,UTC,5,,0,14.9
2016,9,18,12:50,UTC,5,,0,13.9
2016,9,18,13:00,UTC,3,0,0,14.9
2016,9,18,13:10,UTC,5,,0,14.8
2016,9,18,13:20,UTC,5,,0,15
2016,9,18,13:30,UTC,7,,0,14.8
2016,9,18,13:40,UTC,5,,0,14.2
2016,9,18,13:50,UTC,5,,0,14.4
2016,9,18,14:00,UTC,1,0,0,14.5
2016,9,18,14:10,UTC,3,,0,14.4
2016,9,18,14:20,UTC,3,,0,14.5
2016,9,18,14:30,UTC,1,,0,14.3
2016,9,18,14:40,UTC,1,,0,14
2016,9,18,14:50,UTC,0,,0,14
2016,9,18,15:00,UTC,0,0,0,14
2016,9,18,15:10,UTC,1,,0,14
2016,9,18,15:20,UTC,0,,0,14.2
2016,9,18,15:30,UTC,1,,0,14.1
2016,9,18,15:40,UTC,1,,0,13.6
2016,9,18,15:50,UTC,1,,0,13.3
2016,9,18,16:00,UTC,0,0,0,12.6
2016,9,18,16:10,UTC,0,,0,12.4
2016,9,18,16:20,UTC,0,,0,12
2016,9,18,16:30,UTC,0,,0,11.5
2016,9,18,16:40,UTC,1,,0,11.2
2016,9,18,16:50,UTC,3,,0,10.8
2016,9,18,17:00,UTC,1,0,0,10.3
2016,9,18,17:10,UTC,1,,0,10.1
2016,9,18,17:20,UTC,0,,0,9.8
2016,9,18,17:30,UTC,0,,0,9.5
2016,9,18,17:40,UTC,1,,0,9.4
2016,9,18,17:50,UTC,1,,0,9.3
2016,9,18,18:00,UTC,1,0,0,9.2
2016,9,18,18:10,UTC,1,,0,9.2
2016,9,18,18:20,UTC,1,,0,9.1
2016,9,18,18:30,UTC,3,,0,9.1
2016,9,18,18:40,UTC,3,,0,8.9
2016,9,18,18:50,UTC,3,,0,9.1
2016,9,18,19:00,UTC,5,0,0,9
2016,9,18,19:10,UTC,5,,0,9.3
2016,9,18,19:20,UTC,7,,0,9.9
2016,9,18,19:30,UTC,7,,0,9.9
2016,9,18,19:40,UTC,7,,0,10.2
2016,9,18,19:50,UTC,3,,0,10
2016,9,18,20:00,UTC,3,0,0,9.7
2016,9,18,20:10,UTC,5,,0,9.9
2016,9,18,20:20,UTC,3,,0,9.6
2016,9,18,20:30,UTC,3,,0,9.3
2016,9,18,20:40,UTC,3,,0,9.1
2016,9,18,20:50,UTC,1,,0,8.9
2016,9,18,21:00,UTC,1,0,0,8.7
2016,9,18,21:10,UTC,0,,0,8.5
2016,9,18,21:20,UTC,0,,0,8.6
2016,9,18,21:30,UTC,0,,0,8.4
2016,9,18,21:40,UTC,0,,0,8.3
2016,9,18,21:50,UTC,0,,0,8.2
2016,9,18,22:00,UTC,0,0,0,8.4
2016,9,18,22:10,UTC,0,,0,8.6
2016,9,18,22:20,UTC,0,,0,8.6
2016,9,18,22:30,UTC,0,,0,8.2
2016,9,18,22:40,UTC,0,,0,8.2
2016,9,18,22:50,UTC,0,,0,8.2
2016,9,18,23:00,UTC,0,0,0,8.2
2016,9,18,23:10,UTC,0,,0,8.1
2016,9,18,23:20,UTC,0,,0,8.1
2016,9,18,23:30,UTC,0,,0,8
2016,9,18,23:40,UTC,0,,0,8
2016,9,18,23:50,UTC,0,,0,8
2016,9,19,00:00,UTC,0,0,0,8
2016,9,19,00:10,UTC,0,,0,7.7
2016,9,19,00:20,UTC,0,,0,7.4
2016,9,19,00:30,UTC,0,,0,7
2016,9,19,00:40,UTC,0,,0,6.8
2016,9,19,00:50,UTC,0,,0,6.8
2016,9,19,01:00,UTC,0,0,0,7.1
2016,9,19,01:10,UTC,0,,0,7.2
2016,9,19,01:20,UTC,0,,0,7
2016,9,19,01:30,UTC,0,,0,6.8
2016,9,19,01:40,UTC,0,,0,6.6
2016,9,19,01:50,UTC,0,,0,6.5
2016,9,19,02:00,UTC,0,0,0,6.5
2016,9,19,02:10,UTC,0,,0,6.4
2016,9,19,02:20,UTC,1,,0,6.7
2016,9,19,02:30,UTC,5,,0,6.8
2016,9,19,02:40,UTC,7,,0,7.1
2016,9,19,02:50,UTC,7,,0,7.3
2016,9,19,03:00,UTC,7,0,0,7.6
2016,9,19,03:10,UTC,7,,0,7.8
2016,9,19,03:20,UTC,7,,0,7.9
2016,9,19,03:30,UTC,7,,0,8
2016,9,19,03:40,UTC,7,,0,8
2016,9,19,03:50,UTC,7,,0,8.1
2016,9,19,04:00,UTC,7,0,0,8.1
2016,9,19,04:10,UTC,7,,0,8.1
2016,9,19,04:20,UTC,7,,0,8.1
2016,9,19,04:30,UTC,7,,0,8.2
2016,9,19,04:40,UTC,7,,0,8.4
2016,9,19,04:50,UTC,7,,0,8.5
2016,9,19,05:00,UTC,7,0,0,8.6
2016,9,19,05:10,UTC,7,,0,8.9
2016,9,19,05:20,UTC,8,,0,9.1
2016,9,19,05:30,UTC,8,,0,9.2
2016,9,19,05:40,UTC,8,,0,9.4
2016,9,19,05:50,UTC,7,,0,9.6
2016,9,19,06:00,UTC,7,0,0,9.8
2016,9,19,06:10,UTC,7,,0,9.8
2016,9,19,06:20,UTC,5,,0,9.9
2016,9,19,06:30,UTC,7,,0,10.1
2016,9,19,06:40,UTC,7,,0,10.3
2016,9,19,06:50,UTC,7,,0,10.5
2016,9,19,07:00,UTC,7,0,0,10.6
2016,9,19,07:10,UTC,7,,0,10.7
2016,9,19,07:20,UTC,7,,0,11
2016,9,19,07:30,UTC,7,,0,11.2
2016,9,19,07:40,UTC,7,,0,11.6
2016,9,19,07:50,UTC,7,,0,11.9
2016,9,19,08:00,UTC,5,0,0,12.3
2016,9,19,08:10,UTC,7,,0,13
2016,9,19,08:20,UTC,7,,0,12.7
2016,9,19,08:30,UTC,7,,0,12.7
2016,9,19,08:40,UTC,7,,0,13
2016,9,19,08:50,UTC,7,,0,12.8
2016,9,19,09:00,UTC,7,0,0,12.8
2016,9,19,09:10,UTC,7,,0,12.9
2016,9,19,09:20,UTC,7,,0,12.8
2016,9,19,09:30,UTC,7,,0,12.7
2016,9,19,09:40,UTC,8,,0,12.8
2016,9,19,09:50,UTC,7,,0,13.2
2016,9,19,10:00,UTC,7,0,0,12.9
2016,9,19,10:10,UTC,7,,0,13
2016,9,19,10:20,UTC,8,,0,13
2016,9,19,10:30,UTC,8,,0,13
2016,9,19,10:40,UTC,7,,0,13.1
2016,9,19,10:50,UTC,7,,0,13.5
2016,9,19,11:00,UTC,7,0,0,13.7
2016,9,19,11:10,UTC,7,,0,14
2016,9,19,11:20,UTC,7,,0,13.8
2016,9,19,11:30,UTC,7,,0,13.7
2016,9,19,11:40,UTC,7,,0,14
2016,9,19,11:50,UTC,7,,0,14
2016,9,19,12:00,UTC,7,0,0,13.9
2016,9,19,12:10,UTC,7,,0,14.2
2016,9,19,12:20,UTC,7,,0,14.3
2016,9,19,12:30,UTC,7,,0,14.2
2016,9,19,12:40,UTC,7,,0,13.9
2016,9,19,12:50,UTC,7,,0,13.9
2016,9,19,13:00,UTC,7,0,0,13.9
2016,9,19,13:10,UTC,7,,0,13.9
2016,9,19,13:20,UTC,3,,0,13.9
2016,9,19,13:30,UTC,5,,0,14.1
2016,9,19,13:40,UTC,5,,0,14.3
2016,9,19,13:50,UTC,7,,0,14
2016,9,19,14:00,UTC,5,0,0,13.8
2016,9,19,14:10,UTC,3,,0,13.7
2016,9,19,14:20,UTC,1,,0,13.7
2016,9,19,14:30,UTC,3,,0,13.9
2016,9,19,14:40,UTC,5,,0,13.7
2016,9,19,14:50,UTC,5,,0,13.6
2016,9,19,15:00,UTC,3,0,0,13.2
2016,9,19,15:10,UTC,3,,0,12.8
2016,9,19,15:20,UTC,1,,0,12.8
2016,9,19,15:30,UTC,1,,0,12.6
2016,9,19,15:40,UTC,1,,0,12.3
2016,9,19,15:50,UTC,1,,0,12
2016,9,19,16:00,UTC,0,0,0,11.7
2016,9,19,16:10,UTC,0,,0,11.1
2016,9,19,16:20,UTC,0,,0,11.3
2016,9,19,16:30,UTC,0,,0,11.1
2016,9,19,16:40,UTC,0,,0,10.9
2016,9,19,16:50,UTC,0,,0,11.1
2016,9,19,17:00,UTC,0,0,0,11.1
2016,9,19,17:10,UTC,0,,0,11.1
2016,9,19,17:20,UTC,0,,0,10.9
2016,9,19,17:30,UTC,0,,0,10.8
2016,9,19,17:40,UTC,0,,0,10.6
2016,9,19,17:50,UTC,0,,0,10.5
2016,9,19,18:00,UTC,0,0,0,10.3
2016,9,19,18:10,UTC,0,,0,10.1
2016,9,19,18:20,UTC,0,,0,10
2016,9,19,18:30,UTC,0,,0,10
2016,9,19,18:40,UTC,0,,0,10
2016,9,19,18:50,UTC,0,,0,9.7
2016,9,19,19:00,UTC,0,0,0,9.8
2016,9,19,19:10,UTC,0,,0,9.8
2016,9,19,19:20,UTC,0,,0,9.7
2016,9,19,19:30,UTC,0,,0,9.6
2016,9,19,19:40,UTC,0,,0,9.6
2016,9,19,19:50,UTC,0,,0,9.5
2016,9,19,20:00,UTC,0,0,0,9.2
2016,9,19,20:10,UTC,0,,0,9.2
2016,9,19,20:20,UTC,0,,0,9
2016,9,19,20:30,UTC,0,,0,9
2016,9,19,20:40,UTC,0,,0,8.6
2016,9,19,20:50,UTC,1,,0,8.5
2016,9,19,21:00,UTC,3,0,0,8.6
2016,9,19,21:10,UTC,1,,0,8.4
2016,9,19,21:20,UTC,1,,0,8.2
2016,9,19,21:30,UTC,0,,0,8.4
2016,9,19,21:40,UTC,0,,0,8.1
2016,9,19,21:50,UTC,0,,0,7.9
2016,9,19,22:00,UTC,0,0,0,8.1
2016,9,19,22:10,UTC,0,,0,8
2016,9,19,22:20,UTC,0,,0,8
2016,9,19,22:30,UTC,0,,0,7.9
2016,9,19,22:40,UTC,1,,0,8
2016,9,19,22:50,UTC,3,,0,8
2016,9,19,23:00,UTC,5,0,0,7.9
2016,9,19,23:10,UTC,7,,0,8
2016,9,19,23:20,UTC,5,,0,8
2016,9,19,23:30,UTC,3,,0,7.8
2016,9,19,23:40,UTC,5,,0,7.7
2016,9,19,23:50,UTC,3,,0,7.8
2016,9,20,00:00,UTC,3,0,0,7.7
2016,9,20,00:10,UTC,1,,0,7.5
2016,9,20,00:20,UTC,1,,0,7.5
2016,9,20,00:30,UTC,0,,0,7.6
2016,9,20,00:40,UTC,0,,0,7.6
2016,9,20,00:50,UTC,0,,0,7.4
2016,9,20,01:00,UTC,0,0,0,7.2
2016,9,20,01:10,UTC,0,,0,7.3
2016,9,20,01:20,UTC,0,,0,7
2016,9,20,01:30,UTC,0,,0,7
2016,9,20,01:40,UTC,0,,0,7
2016,9,20,01:50,UTC,1,,0,7
2016,9,20,02:00,UTC,1,0,0,7.1
2016,9,20,02:10,UTC,3,,0,7
2016,9,20,02:20,UTC,1,,0,7.3
2016,9,20,02:30,UTC,1,,0,7
2016,9,20,02:40,UTC,1,,0,7
2016,9,20,02:50,UTC,1,,0,7
2016,9,20,03:00,UTC,1,0,0,7
2016,9,20,03:10,UTC,1,,0,7
2016,9,20,03:20,UTC,1,,0,7.1
2016,9,20,03:30,UTC,0,,0,7.1
2016,9,20,03:40,UTC,0,,0,7.2
2016,9,20,03:50,UTC,0,,0,7.2
2016,9,20,04:00,UTC,0,0,0,7
2016,9,20,04:10,UTC,0,,0,7.3
2016,9,20,04:20,UTC,0,,0,7.5
2016,9,20,04:30,UTC,0,,0,7.6
2016,9,20,04:40,UTC,0,,0,7.3
2016,9,20,04:50,UTC,0,,0,7.3
2016,9,20,05:00,UTC,0,0,0,7.5
2016,9,20,05:10,UTC,0,,0,7.8
2016,9,20,05:20,UTC,0,,0,8.3
